CCTV,#genre#
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
海豚综合,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
原住民台,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
好消息电视台1,https://vod.streamingfast.net/hls-vod/video/1200k/NW1A0180_1200k.mp4.m3u8
好消息电视台2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
龙华偶像,http://59.125.98.83:8536/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
MAVlife,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
TV5mond,http://58.99.33.16:1935/liveedge17/live_157_3.stream/chunklist.m3u8
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
孝廉电视台,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/playlist.m3u8
4K,#genre#
CCTV8K,http://117.148.179.146/PLTV/88888888/224/3221233413/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
纯享4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8 $4K
纯享4K,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
芒果TV4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
北京IPTV4K,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
欢笑剧场4K,http://111.20.33.93/PLTV/88888893/224/3221226582/index.m3u8
CCTV4K,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
CCTV4K,http://39.135.55.7:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1
CCTV16,http://39.135.55.105:6610/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1
Clarity-4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
LoveNature-4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
爱上4K,http://111.20.33.93/PLTV/88888893/224/3221226352/index.m3u8
爱上4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
欢笑剧场4K,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
纯享4K,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000004000011651&livemode=1&stbId=2&channel-id=ystenlive
斗鱼电影,#genre# 
斗鱼电影4K,http://epg.112114.xyz/douyu/9249162
斗鱼电影HD1,http://epg.112114.xyz/douyu/4246519
斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
斗鱼电影HD4,http://epg.112114.xyz/douyu/85894
斗鱼电影HD5,http://epg.112114.xyz/douyu/263824
斗鱼电影HD6,http://epg.112114.xyz/douyu/747764
斗鱼电影HD7,http://epg.112114.xyz/douyu/20415
斗鱼电影HD8,http://epg.112114.xyz/douyu/8663752
斗鱼电影HD9,http://epg.112114.xyz/douyu/323876
斗鱼电影HD10,http://epg.112114.xyz/douyu/6140589
斗鱼电影HD11,http://epg.112114.xyz/douyu/8770422
斗鱼电影HD12,http://epg.112114.xyz/douyu/2436390
斗鱼电影HD13,http://epg.112114.xyz/douyu/218859
斗鱼电影HD14,http://epg.112114.xyz/douyu/36337
斗鱼电影HD15,http://epg.112114.xyz/douyu/413573
斗鱼电影HD16,http://epg.112114.xyz/douyu/1504768
斗鱼电影HD17,http://epg.112114.xyz/douyu/3637726
斗鱼电影HD18,http://epg.112114.xyz/douyu/9292492
斗鱼电影HD19,http://epg.112114.xyz/douyu/3637765rrt97
斗鱼电影HD20,http://epg.112114.xyz/douyu/10395991
斗鱼电影HD21,http://epg.112114.xyz/douyu/10395986
斗鱼电影HD22,http://epg.112114.xyz/douyu/252802
斗鱼电影HD23,http://epg.112114.xyz/douyu/ 6079455
斗鱼电影HD24,http://epg.112114.xyz/douyu/315131
斗鱼电影HD25,http://epg.112114.xyz/douyu/8945323
斗鱼电影HD26,http://epg.112114.xyz/douyu/2516864
斗鱼电影HD27,http://epg.112114.xyz/douyu/248753
斗鱼电影HD28,http://epg.112114.xyz/douyu/4332
斗鱼电影HD29,http://epg.112114.xyz/douyu/9651304
斗鱼电影HD30,http://epg.112114.xyz/douyu/9650887
斗鱼电影HD31,http://epg.112114.xyz/douyu/8814650
斗鱼电影HD32,http://epg.112114.xyz/douyu/10240510
斗鱼电影HD33,http://epg.112114.xyz/douyu/52787
斗鱼电影HD34,http://epg.112114.xyz/douyu/8985415
斗鱼电影HD35,http://epg.112114.xyz/douyu/1165374
斗鱼电影HD36,http://epg.112114.xyz/douyu/1735337
斗鱼电影HD37,http://epg.112114.xyz/douyu/6537888
斗鱼电影HD38,http://epg.112114.xyz/douyu/6003761
斗鱼电影HD39,http://epg.112114.xyz/douyu/9683979
斗鱼电影HD40,http://epg.112114.xyz/douyu/1226741
斗鱼电影HD41,http://epg.112114.xyz/douyu/59612
斗鱼电影HD42,http://epg.112114.xyz/douyu/925724
斗鱼电影1,http://epg.112114.xyz/douyu/5423
斗鱼电影2,http://epg.112114.xyz/douyu/2935323
斗鱼电影3,http://epg.112114.xyz/douyu/6027991
斗鱼电影4,http://epg.112114.xyz/douyu/4105989
斗鱼电影5,http://epg.112114.xyz/douyu/6369954
斗鱼电影6,http://epg.112114.xyz/douyu/2793084
斗鱼电影7,http://epg.112114.xyz/douyu/7494871
斗鱼电影8,http://epg.112114.xyz/douyu/8986148
斗鱼电影9,http://epg.112114.xyz/douyu/74374
斗鱼电影10,http://epg.112114.xyz/douyu/4870914
斗鱼电影11,http://epg.112114.xyz/douyu/7305938
斗鱼电影12,http://epg.112114.xyz/douyu/310926
斗鱼电影13,http://epg.112114.xyz/douyu/9292499
斗鱼电影14,http://epg.112114.xyz/douyu/3637778
斗鱼电影15,http://epg.112114.xyz/douyu/8603174
斗鱼电影16,http://epg.112114.xyz/douyu/96577
斗鱼电影17,http://epg.112114.xyz/douyu/4282654
斗鱼电影18,http://epg.112114.xyz/douyu/338759
斗鱼电影19,http://epg.112114.xyz/douyu/10011042
斗鱼电影20,http://epg.112114.xyz/douyu/9275635
斗鱼电影21,http://epg.112114.xyz/douyu/5581257
斗鱼电影22,http://epg.112114.xyz/douyu/2466104
斗鱼电影23,http://epg.112114.xyz/douyu/5129261
斗鱼电影24,http://epg.112114.xyz/douyu/9652323
斗鱼电影25,http://epg.112114.xyz/douyu/9826611
斗鱼电影26,http://epg.112114.xyz/douyu/4505431
斗鱼电影27,http://epg.112114.xyz/douyu/7221304
斗鱼电影28,http://epg.112114.xyz/douyu/3990812
斗鱼电影29,http://epg.112114.xyz/douyu/315457
斗鱼电影30,http://epg.112114.xyz/douyu/805235
斗鱼电影31,http://epg.112114.xyz/douyu/6655271
斗鱼电影32,http://epg.112114.xyz/douyu/7353112
斗鱼电影33,http://epg.112114.xyz/douyu/434971
斗鱼电影34,http://epg.112114.xyz/douyu/10329300
斗鱼电影35,http://epg.112114.xyz/douyu/10298846
斗鱼电影36,http://epg.112114.xyz/douyu/3789245
斗鱼电影37,http://epg.112114.xyz/douyu/6763930
斗鱼电影38,http://epg.112114.xyz/douyu/7136517
斗鱼电影39,http://epg.112114.xyz/douyu/8107217
斗鱼电视剧HD1,http://epg.112114.xyz/douyu/2838296
斗鱼电视剧HD2,http://epg.112114.xyz/douyu/7701735
斗鱼电视剧HD3,http://epg.112114.xyz/douyu/7517784
斗鱼电视剧HD4,http://epg.112114.xyz/douyu/7489563
斗鱼电视剧HD5,http://epg.112114.xyz/douyu/6566658
斗鱼电视剧HD6,http://epg.112114.xyz/douyu/431460
斗鱼电视剧HD7,http://epg.112114.xyz/douyu/8600645
斗鱼电视剧HD8,http://epg.112114.xyz/douyu/7575350
斗鱼电视剧HD10,http://epg.112114.xyz/douyu/7644931
斗鱼电视剧HD11,http://epg.112114.xyz/douyu/9650860
斗鱼电视剧HD12,http://epg.112114.xyz/douyu/9435180
斗鱼电视剧HD13,http://epg.112114.xyz/douyu/3756989
斗鱼电视剧HD14,http://epg.112114.xyz/douyu/6706214
斗鱼电视剧HD15,http://epg.112114.xyz/douyu/6478650
斗鱼电视剧1,http://epg.112114.xyz/douyu/299854
斗鱼电视剧2,http://epg.112114.xyz/douyu/6899895
斗鱼电视剧3,http://epg.112114.xyz/douyu/276200
斗鱼电视剧4,http://epg.112114.xyz/douyu/4290711
斗鱼电视剧5,http://epg.112114.xyz/douyu/6648727
斗鱼电视剧6,http://epg.112114.xyz/douyu/7314294
斗鱼电视剧7,http://epg.112114.xyz/douyu/9638983
斗鱼电视剧8,http://epg.112114.xyz/douyu/5261342
斗鱼电视剧9,http://epg.112114.xyz/douyu/5522351
斗鱼电视剧10,http://epg.112114.xyz/douyu/9639508
斗鱼电视剧11,http://epg.112114.xyz/douyu/2083382
斗鱼电视剧12,http://epg.112114.xyz/douyu/4373285
斗鱼电视剧13,http://epg.112114.xyz/douyu/3439096
斗鱼电视剧14,http://epg.112114.xyz/douyu/4549169
斗鱼电视剧15,http://epg.112114.xyz/douyu/7254536
斗鱼电视剧16,http://epg.112114.xyz/douyu/3928r9
斗鱼电视剧17,http://epg.112114.xyz/douyu/7270927
斗鱼电视剧18,http://epg.112114.xyz/douyu/7116591
斗鱼电视剧19,http://epg.112114.xyz/douyu/7459925
斗鱼电视剧20,http://epg.112114.xyz/douyu/674441
斗鱼电视剧21,http://epg.112114.xyz/douyu/9518204
斗鱼电视剧22,http://epg.112114.xyz/douyu/10297898
斗鱼电视剧23,http://epg.112114.xyz/douyu/8901218
斗鱼电视剧24,http://epg.112114.xyz/douyu/7292330
斗鱼电视剧25,http://epg.112114.xyz/douyu/7623292
斗鱼电视剧26,http://epg.112114.xyz/douyu/7356023
斗鱼电视剧27,http://epg.112114.xyz/douyu/10068957
斗鱼电视剧28,http://epg.112114.xyz/douyu/308752
斗鱼电视剧29,http://epg.112114.xyz/douyu/3758762
斗鱼动漫HD1,http://epg.112114.xyz/douyu/6449849
斗鱼动漫HD2,http://epg.112114.xyz/douyu/206858
斗鱼动漫HD3,http://epg.112114.xyz/douyu/10394922
斗鱼动漫1,http://epg.112114.xyz/douyu/6610883
斗鱼动漫2,http://epg.112114.xyz/douyu/1783144
斗鱼动漫3,http://epg.112114.xyz/douyu/7190773
斗鱼动漫4,http://epg.112114.xyz/douyu/1174353
斗鱼动漫5,http://epg.112114.xyz/douyu/7528160
斗鱼动漫6,http://epg.112114.xyz/douyu/7888428
斗鱼动漫7,http://epg.112114.xyz/douyu/9702820
斗鱼搞笑HD1,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑HD2,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑HD3,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑HD4,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑HD5,http://epg.112114.xyz/douyu/8737695
斗鱼搞笑1,http://epg.112114.xyz/douyu/10378551
斗鱼搞笑2,http://epg.112114.xyz/douyu/9804180
斗鱼搞笑3,http://epg.112114.xyz/douyu/2132902
斗鱼影评HD1,http://epg.112114.xyz/douyu/9559158
斗鱼影评HD2,http://epg.112114.xyz/douyu/10240495
斗鱼影评HD3,http://epg.112114.xyz/douyu/9419771
斗鱼影评HD4,http://epg.112114.xyz/douyu/4258555
斗鱼影评HD5,http://epg.112114.xyz/douyu/8317926
斗鱼影评HD6,http://epg.112114.xyz/douyu/10317257
斗鱼影评HD7,http://epg.112114.xyz/douyu/8986636
斗鱼影评HD8,http://epg.112114.xyz/douyu/9837291
斗鱼影评HD9,http://epg.112114.xyz/douyu/297689
斗鱼影评HD10,http://epg.112114.xyz/douyu/8651489
斗鱼影评HD11,http://epg.112114.xyz/douyu/8656759
斗鱼影评1,http://epg.112114.xyz/douyu/9562616
斗鱼影评2,http://epg.112114.xyz/douyu/9527700
斗鱼影评3,http://epg.112114.xyz/douyu/2758565
斗鱼影评4,http://epg.112114.xyz/douyu/9573592
斗鱼美食HD1,http://epg.112114.xyz/douyu/2901080
斗鱼美食HD2,http://epg.112114.xyz/douyu/8144937
斗鱼科普HD1,http://epg.112114.xyz/douyu/9317739
斗鱼科普HD2,http://epg.112114.xyz/douyu/9447974
斗鱼科普HD3,http://epg.112114.xyz/douyu/9369468
斗鱼科普HD4,http://epg.112114.xyz/douyu/9385288
斗鱼科普HD5,http://epg.112114.xyz/douyu/8434598
斗鱼科普HD6,http://epg.112114.xyz/douyu/7357786
斗鱼科普1,http://epg.112114.xyz/douyu/2022306
斗鱼科普2,http://epg.112114.xyz/douyu/2172818
斗鱼科普3,http://epg.112114.xyz/douyu/3570168
斗鱼科普4,http://epg.112114.xyz/douyu/838632
斗鱼科普5,http://epg.112114.xyz/douyu/9412981
斗鱼科普6,http://epg.112114.xyz/douyu/8667001
斗鱼历史1,http://epg.112114.xyz/douyu/9738854
斗鱼历史2,http://epg.112114.xyz/douyu/10102281
斗鱼历史3,http://epg.112114.xyz/douyu/1330448
斗鱼历史4,http://epg.112114.xyz/douyu/227670
斗鱼历史5,http://epg.112114.xyz/douyu/2320076
斗鱼历史6,http://epg.112114.xyz/douyu/4275776
斗鱼军事1,http://epg.112114.xyz/douyu/1877962
斗鱼军事2,http://epg.112114.xyz/douyu/9530915
斗鱼体育1,http://epg.112114.xyz/douyu/10302182
斗鱼体育2,http://epg.112114.xyz/douyu/9170147
斗鱼体育3,http://epg.112114.xyz/douyu/9471214
斗鱼说法1,http://epg.112114.xyz/douyu/10379308
斗鱼说法2,http://epg.112114.xyz/douyu/709710
斗鱼说法3,http://epg.112114.xyz/douyu/8805
斗鱼游戏4K1,http://epg.112114.xyz/douyu/4147
斗鱼游戏4K2,http://epg.112114.xyz/douyu/5832903
斗鱼游戏HD1,http://epg.112114.xyz/douyu/5720533
斗鱼游戏HD2,http://epg.112114.xyz/douyu/101367
斗鱼游戏HD3,http://epg.112114.xyz/douyu/641986
斗鱼游戏HD5,http://epg.112114.xyz/douyu/3168536
斗鱼游戏HD6,http://epg.112114.xyz/douyu/5524515
斗鱼游戏HD7,http://epg.112114.xyz/douyu/10235695
斗鱼游戏HD8,http://epg.112114.xyz/douyu/4346416
斗鱼游戏HD9,http://epg.112114.xyz/douyu/1080583
斗鱼游戏HD10,http://epg.112114.xyz/douyu/9829796
斗鱼游戏HD11,http://epg.112114.xyz/douyu/1863767
斗鱼游戏HD12,http://epg.112114.xyz/douyu/288016
斗鱼游戏HD14,http://epg.112114.xyz/douyu/2947432
斗鱼游戏HD15,http://epg.112114.xyz/douyu/9545122
斗鱼游戏HD16,http://epg.112114.xyz/douyu/9412634
斗鱼游戏HD17,http://epg.112114.xyz/douyu/10208727
斗鱼游戏HD18,http://epg.112114.xyz/douyu/582442
斗鱼游戏HD19,http://epg.112114.xyz/douyu/10389796
斗鱼游戏HD20,http://epg.112114.xyz/douyu/10072325
斗鱼游戏HD21,http://epg.112114.xyz/douyu/10608093
斗鱼游戏HD22,http://epg.112114.xyz/douyu/6601808
斗鱼游戏HD23,http://epg.112114.xyz/douyu/9747078
斗鱼游戏HD24,http://epg.112114.xyz/douyu/7929609
斗鱼游戏HD25,http://epg.112114.xyz/douyu/2038911
斗鱼游戏HD26,http://epg.112114.xyz/douyu/486816
斗鱼游戏HD27,http://epg.112114.xyz/douyu/459911
斗鱼游戏HD28,http://epg.112114.xyz/douyu/4872710
斗鱼游戏HD29,http://epg.112114.xyz/douyu/428250
斗鱼游戏HD30,http://epg.112114.xyz/douyu/703747
斗鱼游戏2,http://epg.112114.xyz/douyu/156277
斗鱼游戏3,http://epg.112114.xyz/douyu/2018127
斗鱼游戏4,http://epg.112114.xyz/douyu/24422
斗鱼游戏7,http://epg.112114.xyz/douyu/65251
斗鱼游戏8,http://epg.112114.xyz/douyu/6712395
斗鱼游戏9,http://epg.112114.xyz/douyu/693708
斗鱼棋牌1,http://epg.112114.xyz/douyu/1227260
斗鱼棋牌2,http://epg.112114.xyz/douyu/851040
斗鱼棋牌3,http://epg.112114.xyz/douyu/6264482
斗鱼棋牌4,http://epg.112114.xyz/douyu/4369877
斗鱼歌舞HD1,http://epg.112114.xyz/douyu/6129898
斗鱼歌舞HD2,http://epg.112114.xyz/douyu/920891
斗鱼歌舞HD3,http://epg.112114.xyz/douyu/5943125
斗鱼歌舞HD4,http://epg.112114.xyz/douyu/3763915
斗鱼歌舞HD5,http://epg.112114.xyz/douyu/1607787
斗鱼歌舞HD6,http://epg.112114.xyz/douyu/549212
斗鱼歌舞HD7,http://epg.112114.xyz/douyu/592561
斗鱼歌舞HD8,http://epg.112114.xyz/douyu/10386206
斗鱼歌舞HD9,http://epg.112114.xyz/douyu/8711854
斗鱼歌舞HD10,http://epg.112114.xyz/douyu/87777
斗鱼歌舞HD11,http://epg.112114.xyz/douyu/90999
斗鱼歌舞HD12,http://epg.112114.xyz/douyu/591657
斗鱼歌舞HD13,http://epg.112114.xyz/douyu/1011
斗鱼歌舞1,http://epg.112114.xyz/douyu/6266000
斗鱼歌舞2,http://epg.112114.xyz/douyu/5628327
斗鱼歌舞3,http://epg.112114.xyz/douyu/4582220
斗鱼歌舞4,http://epg.112114.xyz/douyu/5103313
斗鱼歌舞5,http://epg.112114.xyz/douyu/5746514
斗鱼歌舞6,http://epg.112114.xyz/douyu/7771387
斗鱼歌舞7,http://epg.112114.xyz/douyu/5367400
斗鱼歌舞8,http://epg.112114.xyz/douyu/5278299
斗鱼歌舞9,http://epg.112114.xyz/douyu/10118209
斗鱼歌舞10,http://epg.112114.xyz/douyu/170426
斗鱼歌舞11,http://epg.112114.xyz/douyu/22619
斗鱼歌舞12,http://epg.112114.xyz/douyu/5772555
斗鱼歌舞13,http://epg.112114.xyz/douyu/6508860
斗鱼歌舞14,http://epg.112114.xyz/douyu/92000
斗鱼歌舞15,http://epg.112114.xyz/douyu/9837104
斗鱼综艺HD1,http://epg.112114.xyz/douyu/131977
斗鱼综艺HD2,http://epg.112114.xyz/douyu/7298973
斗鱼综艺HD3,http://epg.112114.xyz/douyu/9236042
斗鱼MTV1,http://epg.112114.xyz/douyu/231464
斗鱼MTV2,http://epg.112114.xyz/douyu/5635000
斗鱼MTV3,http://epg.112114.xyz/douyu/17732
斗鱼MTV4,http://epg.112114.xyz/douyu/9586235
斗鱼搏击,http://epg.112114.xyz/douyu/425809
斗鱼车评,http://epg.112114.xyz/douyu/321987
斗鱼读书,http://epg.112114.xyz/douyu/11211
斗鱼旅游1,http://epg.112114.xyz/douyu/1109218
斗鱼旅游2,http://epg.112114.xyz/douyu/6580174
斗鱼收藏,http://epg.112114.xyz/douyu/9812765
斗鱼书画1,http://epg.112114.xyz/douyu/10633755
斗鱼书画2,http://epg.112114.xyz/douyu/10633758
斗鱼书画3,http://epg.112114.xyz/douyu/1319043
斗鱼书画4,http://epg.112114.xyz/douyu/3436981
斗鱼书画5,http://epg.112114.xyz/douyu/7856263
斗鱼书画6,http://epg.112114.xyz/douyu/1066432
斗鱼书画7,http://epg.112114.xyz/douyu/6327572
斗鱼怀旧1,http://epg.112114.xyz/douyu/10891424
斗鱼怀旧2,http://epg.112114.xyz/douyu/8023713
斗鱼怀旧3,http://epg.112114.xyz/douyu/30191
斗鱼怀旧4,http://epg.112114.xyz/douyu/9654885
斗鱼怀旧5,http://epg.112114.xyz/douyu/7505922
斗鱼怀旧6,http://epg.112114.xyz/douyu/60117
斗鱼怀旧7,http://epg.112114.xyz/douyu/27120
斗鱼怀旧8,http://epg.112114.xyz/douyu/9432
斗鱼怀旧9,http://epg.112114.xyz/douyu/69247
斗鱼旅行1,http://epg.112114.xyz/douyu/9970646
斗鱼旅行2,http://epg.112114.xyz/douyu/6563725
斗鱼旅行3,http://epg.112114.xyz/douyu/1668562
斗鱼旅行4,http://epg.112114.xyz/douyu/9511092
斗鱼旅行5,http://epg.112114.xyz/douyu/9358196
斗鱼旅行6,http://epg.112114.xyz/douyu/454867
斗鱼旅行7,http://epg.112114.xyz/douyu/4837387
斗鱼旅行8,http://epg.112114.xyz/douyu/850030
斗鱼旅行9,http://epg.112114.xyz/douyu/9378464
斗鱼旅行10,http://epg.112114.xyz/douyu/10253213
斗鱼旅行11,http://epg.112114.xyz/douyu/10319093
斗鱼旅行12,http://epg.112114.xyz/douyu/442280
斗鱼旅行13,http://epg.112114.xyz/douyu/1867491
斗鱼旅行14,http://epg.112114.xyz/douyu/1255068
斗鱼旅行15,http://epg.112114.xyz/douyu/9314668
斗鱼旅行16,http://epg.112114.xyz/douyu/9172774
斗鱼旅行17,http://epg.112114.xyz/douyu/4834417
斗鱼旅行18,http://epg.112114.xyz/douyu/2240445
舞蹈,#genre#
3594,http://mmitv.top/pltv/yy.php?id=89703802
YY音乐991好歌不停,http://mmitv.top/pltv/yy.php?id=54880976
YY舞蹈993热舞不断,http://mmitv.top/pltv/yy.php?id=22490906
【直播】,#genre#
轮播直播,http://wmsp.cc/video.php
抖音轮播,http://mmitv.top/test/douyin.php?id=top
花椒轮播,http://mmitv.top/test/hjzb.php?id=top
6间房轮播直播点击切换,http://mmitv.top/test/6room.php?id=top
千帆轮播直播点击切换,http://mmitv.top/test/qf56.php?id=top
我秀轮播直播点击切换,http://mmitv.top/test/woxiu.php?id=top
NewTV,#genre#
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225767/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
NewTV超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
NewTV东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV古装剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV海外剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
黑莓电竞,http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
黑莓动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画,http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV金牌综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
NewTV金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
